INFO 2025-04-19 22:41:35,888 autoreload 6468 7808 Watching for file changes with StatReloader
INFO 2025-04-26 01:20:59,723 basehttp 1420 8576 "OPTIONS /api/accounts/customer_list/ HTTP/1.1" 200 0
INFO 2025-04-26 01:20:59,868 basehttp 1420 8576 "GET /api/cottages/by-number/35799376/ HTTP/1.1" 200 2441
INFO 2025-04-26 01:20:59,873 basehttp 1420 21428 "GET /api/accounts/customer_list/ HTTP/1.1" 200 111
INFO 2025-04-26 01:21:02,957 basehttp 1420 21428 "GET /api/cottage-goods/?page=1&page_size=50 HTTP/1.1" 200 25911
INFO 2025-04-26 01:21:04,041 basehttp 1420 8576 "GET /api/accounts/customer_list/ HTTP/1.1" 200 111
INFO 2025-04-26 01:21:04,046 basehttp 1420 21428 "GET /api/cottages/by-number/35799376/ HTTP/1.1" 200 2441
INFO 2025-04-26 01:21:43,282 basehttp 1420 21428 "GET /api/notifications/ HTTP/1.1" 200 2079
INFO 2025-04-26 01:21:44,023 basehttp 1420 21428 "GET /api/cottage-goods/?page=1&page_size=50 HTTP/1.1" 200 25911
INFO 2025-04-26 01:21:48,510 basehttp 1420 21428 "GET /api/cottage-goods/?page=1&page_size=50 HTTP/1.1" 200 25911
INFO 2025-04-26 01:22:01,993 basehttp 1420 21428 "OPTIONS /api/notifications/ HTTP/1.1" 200 0
INFO 2025-04-26 01:22:02,033 basehttp 1420 21428 "GET /api/notifications/ HTTP/1.1" 200 2079
INFO 2025-04-26 01:23:58,355 autoreload 1420 12180 D:\OzhanTejarat\cottage\serializers.py changed, reloading.
INFO 2025-04-26 01:23:59,115 autoreload 6644 3788 Watching for file changes with StatReloader
INFO 2025-04-26 01:24:06,803 autoreload 6644 3788 D:\OzhanTejarat\cottage\serializers.py changed, reloading.
INFO 2025-04-26 01:24:07,445 autoreload 21076 10644 Watching for file changes with StatReloader
INFO 2025-04-26 01:24:12,969 autoreload 21076 10644 D:\OzhanTejarat\cottage\serializers.py changed, reloading.
INFO 2025-04-26 01:24:13,572 autoreload 16428 11752 Watching for file changes with StatReloader
INFO 2025-04-26 01:24:16,862 basehttp 16428 14188 "GET /api/cottage-goods/?page=1&page_size=50 HTTP/1.1" 200 29195
INFO 2025-04-26 01:25:12,748 basehttp 16428 14188 "GET /api/cottage-goods/?page=1&page_size=50 HTTP/1.1" 200 29195
INFO 2025-04-26 01:25:36,790 basehttp 16428 14188 "GET /api/cottage-goods/?page=1&page_size=50 HTTP/1.1" 200 29195
INFO 2025-04-26 01:25:38,114 basehttp 16428 14188 "OPTIONS /api/performas/667360215/ HTTP/1.1" 200 0
INFO 2025-04-26 01:25:38,163 basehttp 16428 14188 "GET /api/performas/667360215/ HTTP/1.1" 200 2019
INFO 2025-04-26 01:25:40,059 basehttp 16428 14188 "GET /api/cottage-goods/?page=1&page_size=50 HTTP/1.1" 200 29195
INFO 2025-04-26 01:25:51,563 basehttp 16428 14188 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-26 01:25:51,569 basehttp 16428 17076 "GET /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 200 1561
WARNING 2025-04-26 02:23:49,816 basehttp 16428 15916 "GET /api/notifications/ HTTP/1.1" 401 183
INFO 2025-04-26 02:23:49,821 basehttp 16428 15916 "POST /api/accounts/token/refresh/ HTTP/1.1" 200 241
INFO 2025-04-26 02:23:49,864 basehttp 16428 15916 "GET /api/notifications/ HTTP/1.1" 200 2079
INFO 2025-04-26 02:23:53,422 basehttp 16428 15916 "GET /api/notifications/ HTTP/1.1" 200 2079
INFO 2025-04-26 02:23:56,414 basehttp 16428 15916 "OPTIONS /api/documents/templates/ HTTP/1.1" 200 0
INFO 2025-04-26 02:23:56,414 basehttp 16428 10088 "OPTIONS /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 200 0
INFO 2025-04-26 02:23:56,461 basehttp 16428 10088 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-26 02:23:56,466 basehttp 16428 15916 "GET /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 200 1561
INFO 2025-04-26 03:21:36,495 basehttp 16428 15832 "OPTIONS /api/documents/invoices/?search=v&page=1&page_size=5 HTTP/1.1" 200 0
WARNING 2025-04-26 03:21:36,497 basehttp 16428 15832 "GET /api/documents/invoices/?search=v&page=1&page_size=5 HTTP/1.1" 401 183
INFO 2025-04-26 03:21:36,499 basehttp 16428 15832 "OPTIONS /api/accounts/token/refresh/ HTTP/1.1" 200 0
INFO 2025-04-26 03:21:36,501 basehttp 16428 15832 "POST /api/accounts/token/refresh/ HTTP/1.1" 200 241
INFO 2025-04-26 03:21:36,558 basehttp 16428 12904 "OPTIONS /api/documents/invoices/?search=vn&page=1&page_size=5 HTTP/1.1" 200 0
INFO 2025-04-26 03:21:36,592 basehttp 16428 12904 "GET /api/documents/invoices/?search=vn&page=1&page_size=5 HTTP/1.1" 200 766
INFO 2025-04-26 03:21:36,652 basehttp 16428 15832 "GET /api/documents/invoices/?search=v&page=1&page_size=5 HTTP/1.1" 200 1561
INFO 2025-04-26 03:21:39,150 basehttp 16428 15832 "OPTIONS /api/documents/invoices/?search=vn-&page=1&page_size=5 HTTP/1.1" 200 0
INFO 2025-04-26 03:21:39,191 basehttp 16428 15832 "GET /api/documents/invoices/?search=vn-&page=1&page_size=5 HTTP/1.1" 200 766
INFO 2025-04-26 03:21:39,246 basehttp 16428 15832 "OPTIONS /api/documents/invoices/?search=vn-1&page=1&page_size=5 HTTP/1.1" 200 0
INFO 2025-04-26 03:21:39,282 basehttp 16428 15832 "GET /api/documents/invoices/?search=vn-1&page=1&page_size=5 HTTP/1.1" 200 766
INFO 2025-04-26 03:21:39,669 basehttp 16428 15832 "OPTIONS /api/documents/invoices/?search=vn-10&page=1&page_size=5 HTTP/1.1" 200 0
INFO 2025-04-26 03:21:39,708 basehttp 16428 15832 "GET /api/documents/invoices/?search=vn-10&page=1&page_size=5 HTTP/1.1" 200 766
INFO 2025-04-26 03:21:39,814 basehttp 16428 15832 "OPTIONS /api/documents/invoices/?search=vn-100&page=1&page_size=5 HTTP/1.1" 200 0
INFO 2025-04-26 03:21:39,849 basehttp 16428 15832 "GET /api/documents/invoices/?search=vn-100&page=1&page_size=5 HTTP/1.1" 200 766
INFO 2025-04-26 03:21:40,061 basehttp 16428 15832 "OPTIONS /api/documents/invoices/?search=vn-1001&page=1&page_size=5 HTTP/1.1" 200 0
INFO 2025-04-26 03:21:40,114 basehttp 16428 15832 "GET /api/documents/invoices/?search=vn-1001&page=1&page_size=5 HTTP/1.1" 200 766
INFO 2025-04-26 03:24:52,399 basehttp 16428 15832 "GET /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 200 1561
INFO 2025-04-26 03:24:58,391 basehttp 16428 15832 "OPTIONS /api/documents/invoices/3/pdf/ HTTP/1.1" 200 0
INFO 2025-04-26 03:24:58,586 basehttp 16428 15832 "GET /api/documents/invoices/3/pdf/ HTTP/1.1" 200 55789
INFO 2025-04-26 03:25:12,424 basehttp 16428 15832 "OPTIONS /api/documents/invoices/?page=1&page_size=100 HTTP/1.1" 200 0
INFO 2025-04-26 03:25:12,465 basehttp 16428 15832 "GET /api/documents/invoices/?page=1&page_size=100 HTTP/1.1" 200 1561
INFO 2025-04-26 03:28:26,408 basehttp 16428 15832 "OPTIONS /api/documents/sellers/ HTTP/1.1" 200 0
INFO 2025-04-26 03:28:26,410 basehttp 16428 11784 "OPTIONS /api/documents/buyers/ HTTP/1.1" 200 0
INFO 2025-04-26 03:28:26,442 basehttp 16428 11784 "GET /api/documents/buyers/ HTTP/1.1" 200 131
INFO 2025-04-26 03:28:26,545 basehttp 16428 15832 "GET /api/documents/sellers/ HTTP/1.1" 200 512
INFO 2025-04-26 03:32:53,821 basehttp 16428 11784 "GET /api/documents/buyers/ HTTP/1.1" 200 131
INFO 2025-04-26 03:32:53,821 basehttp 16428 15832 "GET /api/documents/sellers/ HTTP/1.1" 200 512
INFO 2025-04-26 03:32:54,195 basehttp 16428 11784 "OPTIONS /api/notifications/ HTTP/1.1" 200 0
INFO 2025-04-26 03:32:54,229 basehttp 16428 11784 "GET /api/notifications/ HTTP/1.1" 200 2079
INFO 2025-04-26 03:40:00,695 basehttp 16428 20920 "OPTIONS /api/cottage/cottages/ HTTP/1.1" 200 0
WARNING 2025-04-26 03:40:00,696 basehttp 16428 1624 "GET /api/documents/sellers/ HTTP/1.1" 401 183
WARNING 2025-04-26 03:40:00,701 basehttp 16428 11884 "GET /api/documents/buyers/ HTTP/1.1" 401 183
WARNING 2025-04-26 03:40:00,701 basehttp 16428 1624 "POST /api/accounts/token/refresh/ HTTP/1.1" 401 65
WARNING 2025-04-26 03:40:00,701 basehttp 16428 20920 "GET /api/cottage/cottages/ HTTP/1.1" 404 23059
INFO 2025-04-26 03:40:16,564 basehttp 16428 20920 "OPTIONS /api/accounts/login/ HTTP/1.1" 200 0
INFO 2025-04-26 03:40:16,852 basehttp 16428 20920 "POST /api/accounts/login/ HTTP/1.1" 200 606
INFO 2025-04-26 03:40:16,892 basehttp 16428 20920 "OPTIONS /api/rep-dashboard/ HTTP/1.1" 200 0
INFO 2025-04-26 03:40:16,892 basehttp 16428 1624 "OPTIONS /api/prf-summary/ HTTP/1.1" 200 0
INFO 2025-04-26 03:40:16,892 basehttp 16428 11884 "OPTIONS /api/cot-summary/ HTTP/1.1" 200 0
INFO 2025-04-26 03:40:16,928 basehttp 16428 1624 "GET /api/rep-dashboard/ HTTP/1.1" 200 166
INFO 2025-04-26 03:40:16,928 basehttp 16428 11884 "GET /api/cot-summary/ HTTP/1.1" 200 106
INFO 2025-04-26 03:40:17,030 basehttp 16428 20920 "GET /api/prf-summary/ HTTP/1.1" 200 398
INFO 2025-04-26 03:40:22,181 basehttp 16428 11884 "GET /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 200 1561
INFO 2025-04-26 03:40:22,278 basehttp 16428 20920 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-26 03:40:36,150 basehttp 16428 20920 "GET /api/notifications/ HTTP/1.1" 200 2079
WARNING 2025-04-26 03:40:42,673 basehttp 16428 1624 "GET /api/cottage/cottages/ HTTP/1.1" 404 23059
INFO 2025-04-26 03:40:42,705 basehttp 16428 20920 "GET /api/documents/sellers/ HTTP/1.1" 200 512
INFO 2025-04-26 03:40:42,705 basehttp 16428 11884 "GET /api/documents/buyers/ HTTP/1.1" 200 131
INFO 2025-04-26 03:41:11,712 basehttp 16428 11884 "OPTIONS /api/cottages/ HTTP/1.1" 200 0
INFO 2025-04-26 03:41:11,750 basehttp 16428 1624 "GET /api/documents/buyers/ HTTP/1.1" 200 131
INFO 2025-04-26 03:41:11,840 basehttp 16428 11884 "GET /api/cottages/ HTTP/1.1" 200 126365
INFO 2025-04-26 03:41:11,865 basehttp 16428 20920 "GET /api/documents/sellers/ HTTP/1.1" 200 512
INFO 2025-04-26 03:42:38,742 basehttp 16428 11884 "GET /api/documents/sellers/ HTTP/1.1" 200 512
INFO 2025-04-26 03:42:38,742 basehttp 16428 1624 "GET /api/documents/buyers/ HTTP/1.1" 200 131
INFO 2025-04-26 03:42:38,818 basehttp 16428 20920 "GET /api/cottages/ HTTP/1.1" 200 126365
INFO 2025-04-26 03:43:51,787 basehttp 16428 18612 "OPTIONS /api/documents/templates/ HTTP/1.1" 200 0
INFO 2025-04-26 03:43:51,789 basehttp 16428 2024 "OPTIONS /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 200 0
WARNING 2025-04-26 03:43:51,789 basehttp 16428 18612 "GET /api/documents/templates/ HTTP/1.1" 401 183
WARNING 2025-04-26 03:43:51,791 basehttp 16428 2024 "GET /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 401 183
INFO 2025-04-26 03:43:51,791 basehttp 16428 18612 "OPTIONS /api/accounts/token/refresh/ HTTP/1.1" 200 0
INFO 2025-04-26 03:43:51,793 basehttp 16428 2024 "POST /api/accounts/token/refresh/ HTTP/1.1" 200 241
INFO 2025-04-26 03:43:51,832 basehttp 16428 2024 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-26 03:43:51,838 basehttp 16428 18612 "GET /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 200 1561
INFO 2025-04-26 03:43:57,919 basehttp 16428 11884 "GET /api/documents/buyers/ HTTP/1.1" 200 131
INFO 2025-04-26 03:43:57,920 basehttp 16428 1624 "GET /api/documents/sellers/ HTTP/1.1" 200 512
INFO 2025-04-26 03:43:58,006 basehttp 16428 20920 "GET /api/cottages/ HTTP/1.1" 200 126365
INFO 2025-04-26 03:48:48,608 autoreload 16428 11752 D:\OzhanTejarat\cottage\serializers.py changed, reloading.
INFO 2025-04-26 03:48:49,400 autoreload 11524 16808 Watching for file changes with StatReloader
INFO 2025-04-26 03:49:03,284 autoreload 11524 16808 D:\OzhanTejarat\cottage\views.py changed, reloading.
INFO 2025-04-26 03:49:04,011 autoreload 19952 9476 Watching for file changes with StatReloader
INFO 2025-04-26 03:49:48,680 autoreload 19952 9476 D:\OzhanTejarat\cottage\views.py changed, reloading.
INFO 2025-04-26 03:49:49,397 autoreload 8884 12396 Watching for file changes with StatReloader
INFO 2025-04-26 03:50:14,726 basehttp 8884 1280 "OPTIONS /api/cottages/numbers/ HTTP/1.1" 200 0
WARNING 2025-04-26 03:50:14,780 basehttp 8884 1280 "GET /api/cottages/numbers/ HTTP/1.1" 404 23
INFO 2025-04-26 03:50:14,780 basehttp 8884 8440 "GET /api/documents/sellers/ HTTP/1.1" 200 512
INFO 2025-04-26 03:50:14,884 basehttp 8884 19776 "GET /api/documents/buyers/ HTTP/1.1" 200 131
INFO 2025-04-26 03:54:05,535 autoreload 8884 12396 D:\OzhanTejarat\cottage\views.py changed, reloading.
INFO 2025-04-26 03:54:06,238 autoreload 5304 11248 Watching for file changes with StatReloader
INFO 2025-04-26 03:54:11,209 basehttp 5304 18540 "GET /api/cottages/numbers/ HTTP/1.1" 200 3160
INFO 2025-04-26 03:54:11,213 basehttp 5304 8980 "GET /api/documents/buyers/ HTTP/1.1" 200 131
INFO 2025-04-26 03:54:11,213 basehttp 5304 10808 "GET /api/documents/sellers/ HTTP/1.1" 200 512
INFO 2025-04-26 03:54:57,418 basehttp 5304 18540 "GET /api/documents/buyers/ HTTP/1.1" 200 131
INFO 2025-04-26 03:54:57,419 basehttp 5304 8980 "GET /api/documents/sellers/ HTTP/1.1" 200 512
INFO 2025-04-26 03:54:57,421 basehttp 5304 10808 "GET /api/cottages/numbers/ HTTP/1.1" 200 3160
WARNING 2025-04-26 03:57:19,713 basehttp 5304 10808 "GET /api/cottages/numbers/ HTTP/1.1" 401 183
WARNING 2025-04-26 03:57:19,714 basehttp 5304 8980 "GET /api/documents/sellers/ HTTP/1.1" 401 183
WARNING 2025-04-26 03:57:19,714 basehttp 5304 18540 "GET /api/documents/buyers/ HTTP/1.1" 401 183
INFO 2025-04-26 03:57:19,719 basehttp 5304 18540 "POST /api/accounts/token/refresh/ HTTP/1.1" 200 241
INFO 2025-04-26 03:57:19,769 basehttp 5304 18540 "GET /api/documents/sellers/ HTTP/1.1" 200 512
INFO 2025-04-26 03:57:19,769 basehttp 5304 10808 "GET /api/cottages/numbers/ HTTP/1.1" 200 3160
INFO 2025-04-26 03:57:19,770 basehttp 5304 8980 "GET /api/documents/buyers/ HTTP/1.1" 200 131
INFO 2025-04-26 03:57:51,736 basehttp 5304 10808 "GET /api/documents/sellers/ HTTP/1.1" 200 512
INFO 2025-04-26 03:57:51,738 basehttp 5304 8980 "GET /api/cottages/numbers/ HTTP/1.1" 200 3160
INFO 2025-04-26 03:57:51,739 basehttp 5304 18540 "GET /api/documents/buyers/ HTTP/1.1" 200 131
INFO 2025-04-26 03:58:43,733 basehttp 5304 18540 "GET /api/cottages/numbers/ HTTP/1.1" 200 3160
INFO 2025-04-26 03:58:43,736 basehttp 5304 8980 "GET /api/documents/sellers/ HTTP/1.1" 200 512
INFO 2025-04-26 03:58:43,736 basehttp 5304 10808 "GET /api/documents/buyers/ HTTP/1.1" 200 131
INFO 2025-04-26 04:01:51,623 basehttp 5304 10808 "OPTIONS /api/documents/invoices/ HTTP/1.1" 200 0
WARNING 2025-04-26 04:01:51,664 basehttp 5304 10808 "POST /api/documents/invoices/ HTTP/1.1" 400 124
WARNING 2025-04-26 04:02:05,504 basehttp 5304 10808 "POST /api/documents/invoices/ HTTP/1.1" 400 62
INFO 2025-04-26 04:02:11,874 basehttp 5304 10808 "GET /api/notifications/ HTTP/1.1" 200 2079
INFO 2025-04-26 04:02:53,739 basehttp 5304 18540 "GET /api/documents/buyers/ HTTP/1.1" 200 131
INFO 2025-04-26 04:02:53,739 basehttp 5304 8980 "GET /api/documents/sellers/ HTTP/1.1" 200 512
INFO 2025-04-26 04:02:53,739 basehttp 5304 10808 "GET /api/cottages/numbers/ HTTP/1.1" 200 3160
WARNING 2025-04-26 04:03:00,887 basehttp 5304 10808 "POST /api/documents/invoices/ HTTP/1.1" 400 62
INFO 2025-04-26 04:03:08,647 basehttp 5304 10808 "POST /api/documents/invoices/ HTTP/1.1" 201 676
INFO 2025-04-26 04:03:16,281 basehttp 5304 10808 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-26 04:03:16,290 basehttp 5304 18540 "GET /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 200 2238
INFO 2025-04-26 04:03:52,719 basehttp 5304 18540 "OPTIONS /api/documents/invoices/by-number/INV-7ACB6C11/ HTTP/1.1" 200 0
INFO 2025-04-26 04:03:52,776 basehttp 5304 18540 "GET /api/documents/invoices/by-number/INV-7ACB6C11/ HTTP/1.1" 200 714
INFO 2025-04-26 04:03:52,806 basehttp 5304 10808 "GET /api/documents/sellers/ HTTP/1.1" 200 512
INFO 2025-04-26 04:03:52,923 basehttp 5304 18540 "GET /api/documents/buyers/ HTTP/1.1" 200 131
INFO 2025-04-26 04:03:55,366 basehttp 5304 18540 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-26 04:03:55,372 basehttp 5304 10808 "GET /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 200 2238
INFO 2025-04-26 04:03:57,474 basehttp 5304 10808 "GET /api/documents/invoices/by-number/INV-7ACB6C11/ HTTP/1.1" 200 714
INFO 2025-04-26 04:03:57,513 basehttp 5304 10808 "GET /api/documents/buyers/ HTTP/1.1" 200 131
INFO 2025-04-26 04:03:57,513 basehttp 5304 18540 "GET /api/documents/sellers/ HTTP/1.1" 200 512
INFO 2025-04-26 04:04:04,988 basehttp 5304 10808 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-26 04:04:04,994 basehttp 5304 18540 "GET /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 200 2238
INFO 2025-04-26 04:04:06,977 basehttp 5304 18540 "OPTIONS /api/documents/invoices/by-number/INV-FD8184FB/ HTTP/1.1" 200 0
INFO 2025-04-26 04:04:07,020 basehttp 5304 18540 "GET /api/documents/invoices/by-number/INV-FD8184FB/ HTTP/1.1" 200 676
INFO 2025-04-26 04:04:07,056 basehttp 5304 18540 "GET /api/documents/buyers/ HTTP/1.1" 200 131
INFO 2025-04-26 04:04:07,056 basehttp 5304 10808 "GET /api/documents/sellers/ HTTP/1.1" 200 512
INFO 2025-04-26 04:04:42,422 basehttp 5304 10808 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-26 04:04:42,433 basehttp 5304 18540 "GET /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 200 2238
WARNING 2025-04-26 04:06:53,687 basehttp 5304 11096 "GET /api/documents/templates/ HTTP/1.1" 401 183
INFO 2025-04-26 04:06:53,690 basehttp 5304 11096 "POST /api/accounts/token/refresh/ HTTP/1.1" 200 241
WARNING 2025-04-26 04:06:53,690 basehttp 5304 17852 "GET /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 401 183
INFO 2025-04-26 04:06:53,732 basehttp 5304 15560 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-26 04:06:53,738 basehttp 5304 11096 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-26 04:06:53,742 basehttp 5304 11144 "GET /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 200 2238
INFO 2025-04-26 04:06:53,744 basehttp 5304 17852 "GET /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 200 2238
INFO 2025-04-26 04:07:13,732 basehttp 5304 17852 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-26 04:07:13,735 basehttp 5304 11144 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-26 04:07:13,746 basehttp 5304 15560 "GET /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 200 2238
INFO 2025-04-26 04:07:13,746 basehttp 5304 11096 "GET /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 200 2238
INFO 2025-04-26 04:09:02,241 basehttp 5304 15560 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-26 04:09:02,249 basehttp 5304 11144 "GET /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 200 2238
INFO 2025-04-26 04:09:02,735 basehttp 5304 11096 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-26 04:09:02,744 basehttp 5304 17852 "GET /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 200 2238
INFO 2025-04-26 04:10:37,278 basehttp 5304 11144 "OPTIONS /api/accounts/customer_list/ HTTP/1.1" 200 0
INFO 2025-04-26 04:10:37,278 basehttp 5304 15560 "OPTIONS /api/performas/ HTTP/1.1" 200 0
INFO 2025-04-26 04:10:37,278 basehttp 5304 17792 "OPTIONS /api/cottages/?page=1&page_size=50 HTTP/1.1" 200 0
INFO 2025-04-26 04:10:37,281 basehttp 5304 9616 "OPTIONS /api/cottages/?page=1&page_size=50 HTTP/1.1" 200 0
INFO 2025-04-26 04:10:37,331 basehttp 5304 17792 "GET /api/accounts/customer_list/ HTTP/1.1" 200 111
INFO 2025-04-26 04:10:37,331 basehttp 5304 11144 "GET /api/performas/ HTTP/1.1" 200 37767
INFO 2025-04-26 04:10:37,382 basehttp 5304 15560 "GET /api/cottages/?page=1&page_size=50 HTTP/1.1" 200 72079
INFO 2025-04-26 04:10:37,458 basehttp 5304 11144 "GET /api/cottages/?page=1&page_size=50 HTTP/1.1" 200 72079
INFO 2025-04-26 04:10:38,422 basehttp 5304 11144 "OPTIONS /api/cottages/by-number/35800010/ HTTP/1.1" 200 0
INFO 2025-04-26 04:10:38,457 basehttp 5304 15560 "GET /api/accounts/customer_list/ HTTP/1.1" 200 111
INFO 2025-04-26 04:10:38,466 basehttp 5304 11144 "GET /api/cottages/by-number/35800010/ HTTP/1.1" 200 977
INFO 2025-04-26 04:11:07,737 basehttp 5304 11144 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-26 04:11:07,744 basehttp 5304 15560 "GET /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 200 2238
INFO 2025-04-26 04:11:08,733 basehttp 5304 17852 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-26 04:11:08,739 basehttp 5304 11096 "GET /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 200 2238
INFO 2025-04-26 04:11:32,734 basehttp 5304 17852 "GET /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 200 2238
INFO 2025-04-26 04:11:32,820 basehttp 5304 11096 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-26 04:11:34,138 basehttp 5304 15560 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-26 04:11:34,144 basehttp 5304 11144 "GET /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 200 2238
INFO 2025-04-26 04:11:35,204 basehttp 5304 11144 "OPTIONS /api/cottages/by-number/35799175/ HTTP/1.1" 200 0
INFO 2025-04-26 04:11:35,245 basehttp 5304 15560 "GET /api/accounts/customer_list/ HTTP/1.1" 200 111
INFO 2025-04-26 04:11:35,250 basehttp 5304 11144 "GET /api/cottages/by-number/35799175/ HTTP/1.1" 200 1532
INFO 2025-04-26 04:11:37,049 basehttp 5304 11144 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-26 04:11:37,055 basehttp 5304 15560 "GET /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 200 2238
INFO 2025-04-26 04:11:47,604 basehttp 5304 15560 "GET /api/documents/invoices/by-number/INV-7ACB6C11/ HTTP/1.1" 200 714
INFO 2025-04-26 04:11:47,640 basehttp 5304 15560 "GET /api/documents/buyers/ HTTP/1.1" 200 131
INFO 2025-04-26 04:11:47,640 basehttp 5304 11144 "GET /api/documents/sellers/ HTTP/1.1" 200 512
WARNING 2025-04-26 04:13:03,032 basehttp 5304 15560 "GET /api/notifications/ HTTP/1.1" 401 183
INFO 2025-04-26 04:13:03,035 basehttp 5304 15560 "POST /api/accounts/token/refresh/ HTTP/1.1" 200 241
INFO 2025-04-26 04:13:03,070 basehttp 5304 15560 "GET /api/notifications/ HTTP/1.1" 200 2079
INFO 2025-04-26 04:13:27,545 basehttp 5304 15560 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-26 04:13:27,552 basehttp 5304 11144 "GET /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 200 2238
INFO 2025-04-26 04:15:52,953 basehttp 5304 11144 "GET /api/documents/invoices/by-number/INV-7ACB6C11/ HTTP/1.1" 200 714
INFO 2025-04-26 04:15:52,988 basehttp 5304 11144 "GET /api/documents/buyers/ HTTP/1.1" 200 131
INFO 2025-04-26 04:15:52,988 basehttp 5304 15560 "GET /api/documents/sellers/ HTTP/1.1" 200 512
WARNING 2025-04-26 04:42:16,695 basehttp 5304 13852 "GET /api/documents/buyers/ HTTP/1.1" 401 183
WARNING 2025-04-26 04:42:16,695 basehttp 5304 13936 "GET /api/documents/invoices/by-number/INV-7ACB6C11/ HTTP/1.1" 401 183
WARNING 2025-04-26 04:42:16,695 basehttp 5304 11336 "GET /api/documents/sellers/ HTTP/1.1" 401 183
WARNING 2025-04-26 04:42:16,696 basehttp 5304 3032 "GET /api/cottages/numbers/ HTTP/1.1" 401 183
WARNING 2025-04-26 04:42:16,699 basehttp 5304 4036 "GET /api/documents/buyers/ HTTP/1.1" 401 183
WARNING 2025-04-26 04:42:16,700 basehttp 5304 13936 "GET /api/documents/invoices/by-number/INV-7ACB6C11/ HTTP/1.1" 401 183
WARNING 2025-04-26 04:42:16,700 basehttp 5304 13852 "GET /api/cottages/numbers/ HTTP/1.1" 401 183
WARNING 2025-04-26 04:42:16,700 basehttp 5304 11336 "GET /api/documents/sellers/ HTTP/1.1" 401 183
INFO 2025-04-26 04:42:16,702 basehttp 5304 3032 "POST /api/accounts/token/refresh/ HTTP/1.1" 200 241
INFO 2025-04-26 04:42:16,704 basehttp 5304 11336 "POST /api/accounts/token/refresh/ HTTP/1.1" 200 241
INFO 2025-04-26 04:42:16,750 basehttp 5304 11336 "GET /api/documents/buyers/ HTTP/1.1" 200 131
INFO 2025-04-26 04:42:16,758 basehttp 5304 13936 "GET /api/documents/sellers/ HTTP/1.1" 200 512
INFO 2025-04-26 04:42:16,761 basehttp 5304 13852 "GET /api/cottages/numbers/ HTTP/1.1" 200 3160
INFO 2025-04-26 04:42:16,761 basehttp 5304 3032 "GET /api/documents/invoices/by-number/INV-7ACB6C11/ HTTP/1.1" 200 714
INFO 2025-04-26 04:42:16,780 basehttp 5304 11336 "GET /api/documents/buyers/ HTTP/1.1" 200 131
